long,lat,intensity
-176.0,10.0,32958.08152502295
-176.0,9.0,32960.28418631163
-176.0,8.0,32985.74498883744
-176.0,7.0,33034.985916970865
-176.0,6.0,33108.501614965855
-176.0,5.0,33206.74351251228
-176.0,4.0,33330.10337989823
-176.0,3.0,33478.89688860894
-176.0,2.0,33653.34779078508
-176.0,1.0,33853.57333607688
-176.0,0.0,34079.57151495719
-176.0,-1.0,34331.210654175484
-176.0,-2.0,34608.2217962879
-176.0,-3.0,34910.19417723652
-176.0,-4.0,35236.573981942514
-176.0,-5.0,35586.66641720495
-176.0,-6.0,35959.64100344134
-176.0,-7.0,36354.53986085386
-176.0,-8.0,36770.288658745965
-176.0,-9.0,37205.70981415215
-176.0,-10.0,37659.53747043133
-176.0,-11.0,38130.43375841591
-176.0,-12.0,38617.005840382684
-176.0,-13.0,39117.823257174976
-176.0,-14.0,39631.435136826694
-176.0,-15.0,40156.386874069576
-176.0,-16.0,40691.23594918493
-176.0,-17.0,41234.56661721057
-176.0,-18.0,41785.00326061085
-176.0,-19.0,42341.22225706283
-176.0,-20.0,42901.962266759205
-176.0,-21.0,43466.03288917004
-176.0,-22.0,44032.32167688254
-176.0,-23.0,44599.79952390106
-176.0,-24.0,45167.52446810051
-176.0,-25.0,45734.64396318718
-176.0,-26.0,46300.39568558214
-176.0,-27.0,46864.10694728089
-176.0,-28.0,47425.192788164444
-176.0,-29.0,47983.15282162957
-176.0,-30.0,48537.56690684789
-176.0,-31.0,49088.08972040563
-176.0,-32.0,49634.44430030338
-176.0,-33.0,50176.414636906775
-176.0,-34.0,50713.837388833854
-176.0,-35.0,51246.592807158595
-176.0,-36.0,51774.59495871624
-176.0,-37.0,52297.781348557284
-176.0,-38.0,52816.10205240504
-176.0,-39.0,53329.50848186347
-176.0,-40.0,53837.94191755355
-176.0,-41.0,54341.32195767759
-176.0,-42.0,54839.535041050716
-176.0,-43.0,55332.42321369694
-176.0,-44.0,55819.77331601293
-176.0,-45.0,56301.30677264497
-176.0,-46.0,56776.67016906056
-176.0,-47.0,57245.42679691981
-176.0,-48.0,57707.049344458464
-176.0,-49.0,58160.913898056024
-176.0,-50.0,58606.295406970734
-176.0,-51.0,59042.364745053455
-176.0,-52.0,59468.1874813865
-176.0,-53.0,59882.72444666566
-176.0,-54.0,60284.834154263575
-176.0,-55.0,60673.27710489151
-176.0,-56.0,61046.721972241314
-176.0,-57.0,61403.7536346186
-176.0,-58.0,61742.88298502033
-176.0,-59.0,62062.55842000904
-176.0,-60.0,62361.17887668881
-176.0,-61.0,62637.10825764975
-176.0,-62.0,62888.69105643301
-176.0,-63.0,63114.26897134053
-176.0,-64.0,63312.1982737028
-176.0,-65.0,63480.86767843171
-176.0,-66.0,63618.716450183114
-176.0,-67.0,63724.252468110906
-176.0,-68.0,63796.06996632122
-176.0,-69.0,63832.86666605291
-176.0,-70.0,63833.46001957145
-176.0,-71.0,63796.80229498975
-176.0,-72.0,63721.99424584953
-176.0,-73.0,63608.29712936006
-176.0,-74.0,63455.14286263204
-176.0,-75.0,63262.14213684193
-176.0,-76.0,63029.09034468637
-176.0,-77.0,62755.97121619432
-176.0,-78.0,62442.95810130394
-176.0,-79.0,62090.41288371951
-176.0,-80.0,61698.882558469675
-176.0,-81.0,61269.09355416161
-176.0,-82.0,60801.94392895201
-176.0,-83.0,60298.493615439045
-176.0,-84.0,59759.95293270761
-176.0,-85.0,59187.6696223023
-176.0,-86.0,58583.11469773682
-176.0,-87.0,57947.867423093165
-176.0,-88.0,57283.59975434139
-176.0,-89.0,56592.0605864088
-175.0,90.0,56325.69242082582
-175.0,89.0,56474.369052240574
-175.0,88.0,56614.083727834535
-175.0,87.0,56743.98214134865
-175.0,86.0,56863.16897759276
-175.0,85.0,56970.70593709249
-175.0,84.0,57065.611022975405
-175.0,83.0,57146.85944850254
-175.0,82.0,57213.38646898495
-175.0,81.0,57264.092370044025
-175.0,80.0,57297.849758378376
-175.0,79.0,57313.51320523951
-175.0,78.0,57309.93119111833
-175.0,77.0,57285.96019745257
-175.0,76.0,57240.48069227141
-175.0,75.0,57172.414666175835
-175.0,74.0,57080.74429703582
-175.0,73.0,56964.531259685515
-175.0,72.0,56822.936153336675
-175.0,71.0,56655.23749604785
-175.0,70.0,56460.849733089584
-175.0,69.0,56239.33972414701
-175.0,68.0,55990.44121186143
-175.0,67.0,55714.06682930294
-175.0,66.0,55410.317274034715
-175.0,65.0,55079.48735845871
-175.0,64.0,54722.06873678291
-175.0,63.0,54338.749204753796
-175.0,62.0,53930.40856576128
-175.0,61.0,53498.11115270651
-175.0,60.0,53043.09518599981
-175.0,59.0,52566.759231450415
-175.0,58.0,52070.646095214965
-175.0,57.0,51556.424554436075
-175.0,56.0,51025.86937022526
-175.0,55.0,50480.84006321184
-175.0,54.0,49923.25895043036
-175.0,53.0,49355.088945784795
-175.0,52.0,48778.31161503623
-175.0,51.0,48194.90595101076
-175.0,50.0,47606.82829665385
-175.0,49.0,47015.99379420211
-175.0,48.0,46424.259679947456
-175.0,47.0,45833.410677956475
-175.0,46.0,45245.14667505211
-175.0,45.0,44661.07278589853
-175.0,44.0,44082.69184378711
-175.0,43.0,43511.39928236016
-175.0,42.0,42948.48030856292
-175.0,41.0,42395.10920996196
-175.0,40.0,41852.35059221772
-175.0,39.0,41321.162306572565
-175.0,38.0,40802.399803777815
-175.0,37.0,40296.82164040874
-175.0,36.0,39805.09586581311
-175.0,35.0,39327.80703216494
-175.0,34.0,38865.46359475988
-175.0,33.0,38418.505502746295
-175.0,32.0,37987.3118194266
-175.0,31.0,37572.20825326516
-175.0,30.0,37173.47452281844
-175.0,29.0,36791.35151800942
-175.0,28.0,36426.048253736844
-175.0,27.0,36077.748637370896
-175.0,26.0,35746.61808737958
-175.0,25.0,35432.81004495796
-175.0,24.0,35136.472413645024
-175.0,23.0,34857.75394384733
-175.0,22.0,34596.81055109187
-175.0,21.0,34353.81152060763
-175.0,20.0,34128.945509071185
-175.0,19.0,33922.426210186066
-175.0,18.0,33734.49750774077
-175.0,17.0,33565.43790165757
-175.0,16.0,33415.563963058055
-175.0,15.0,33285.232557078925
-175.0,14.0,33174.841570157834
-175.0,13.0,33084.82889418816
-175.0,12.0,33015.66945481179
-175.0,11.0,32967.87012555132
-175.0,10.0,32941.962442545875
-175.0,9.0,32938.49312397639
-175.0,8.0,32958.01249999141
-175.0,7.0,33001.06106779119
-175.0,6.0,33068.15449600176
-175.0,5.0,33159.76750521022
-175.0,4.0,33276.31713984817
-175.0,3.0,33418.14601313371
-175.0,2.0,33585.506145189145
-175.0,1.0,33778.544020213485
-175.0,0.0,33997.28745954634
-175.0,-1.0,34241.634844258224
-175.0,-2.0,34511.34712705091
-175.0,-3.0,34806.04295490634
-175.0,-4.0,35125.197089284804
-175.0,-5.0,35468.14216917062
-175.0,-6.0,35834.07372357834
-175.0,-7.0,36222.05821320321
-175.0,-8.0,36631.04377312536
-175.0,-9.0,37059.8732450849
-175.0,-10.0,37507.299031639
-175.0,-11.0,37971.99927586727
-175.0,-12.0,38452.594867469474
-175.0,-13.0,38947.66679568713
-175.0,-14.0,39455.7734069893
-175.0,-15.0,39975.46717589104
-175.0,-16.0,40505.3106556019
-175.0,-17.0,41043.89133685561
-175.0,-18.0,41589.83520431815
-175.0,-19.0,42141.81883736341
-175.0,-20.0,42698.57995355205
-175.0,-21.0,43258.92633753092
-175.0,-22.0,43821.743134714474
-175.0,-23.0,44385.99851806554
-175.0,-24.0,44950.74775810829
-175.0,-25.0,45515.135741854625
-175.0,-26.0,46078.39799671005
-175.0,-27.0,46639.86028184959
-175.0,-28.0,47198.93681321923
-175.0,-29.0,47755.12719038554
-175.0,-30.0,48308.01209493709
-175.0,-31.0,48857.247831907895
-175.0,-32.0,49402.559788421895
-175.0,-33.0,49943.73488792125
-175.0,-34.0,50480.61312421442
-175.0,-35.0,51013.078267238576
-175.0,-36.0,51541.0478417609
-175.0,-37.0,52064.46249097591
-175.0,-38.0,52583.27484868087
-175.0,-39.0,53097.43805590247
-175.0,-40.0,53606.8940699181
-175.0,-41.0,54111.56192491824
-175.0,-42.0,54611.32611344513
-175.0,-43.0,55106.02526560103
-175.0,-44.0,55595.44130826689
-175.0,-45.0,56079.28928873588
-175.0,-46.0,56557.20804586531
-175.0,-47.0,57028.75190682785
-175.0,-48.0,57493.383578685665
-175.0,-49.0,57950.46839134015
-175.0,-50.0,58399.270032072236
-175.0,-51.0,58838.94789217657
-175.0,-52.0,59268.55612347667
-175.0,-53.0,59687.044477269956
-175.0,-54.0,60093.26097100971
-175.0,-55.0,60485.95639935086
-175.0,-56.0,60863.7906766342
-175.0,-57.0,61225.340968012926
-175.0,-58.0,61569.11153675899
-175.0,-59.0,61893.54520630704
-175.0,-60.0,62197.03630773349
-175.0,-61.0,62477.944957027255
-175.0,-62.0,62734.61248203023
-175.0,-63.0,62965.377796658264
-175.0,-64.0,63168.59450025269
-175.0,-65.0,63342.64846299757
-175.0,-66.0,63485.97564456924
-175.0,-67.0,63597.07988291362
-175.0,-68.0,63674.550383604976
-175.0,-69.0,63717.07863798246
-175.0,-70.0,63723.474500512806
-175.0,-71.0,63692.681162899666
-175.0,-72.0,63623.78877458959
-175.0,-73.0,63516.04647668318
-175.0,-74.0,63368.87263889629
-175.0,-75.0,63181.86311705103
-175.0,-76.0,62954.79738137966
-175.0,-77.0,62687.64240328251
-175.0,-78.0,62380.55422951385
-175.0,-79.0,62033.87721731512
-175.0,-80.0,61648.140950832654
-175.0,-81.0,61224.054907171005
-175.0,-82.0,60762.500988420674
-175.0,-83.0,60264.52408266925
-175.0,-84.0,59731.32086098658
-175.0,-85.0,59164.22705731495
-175.0,-86.0,58564.70351276171
-175.0,-87.0,57934.32129375482
-175.0,-88.0,57274.74621378299
-175.0,-89.0,56587.723100102354
-174.0,90.0,56325.69242082582
-174.0,89.0,56473.021601265915
-174.0,88.0,56611.4489565579
-174.0,87.0,56740.15541794053
-174.0,86.0,56858.28018553671
-174.0,85.0,56964.917687389796
-174.0,84.0,57059.11585799158
-174.0,83.0,57139.87613135831
-174.0,82.0,57206.15548493987
-174.0,81.0,57256.870793373404
-174.0,80.0,57290.90565870296
-174.0,79.0,57307.119780358575
-174.0,78.0,57304.360818742534
-174.0,77.0,57281.4785958169
-174.0,76.0,57237.34136982098
-174.0,75.0,57170.853824072845
-174.0,74.0,57080.97632613983
-174.0,73.0,56966.744947132225
-174.0,72.0,56827.29168424412
-174.0,71.0,56661.86430461922
-174.0,70.0,56469.845225849705
-174.0,69.0,56250.76886754403
-174.0,68.0,56004.33694813284
-174.0,67.0,55730.431259313904
-174.0,66.0,55429.12352449227
-174.0,65.0,55100.68203400969
-174.0,64.0,54745.57484532368
-174.0,63.0,54364.46943688551
-174.0,62.0,53958.22880662108
-174.0,61.0,53527.90410610128
-174.0,60.0,53074.72399644532
-174.0,59.0,52600.0809988437
-174.0,58.0,52105.51518881992
-174.0,57.0,51592.6956469774
-174.0,56.0,51063.40012846987
-174.0,55.0,50519.49344777898
-174.0,54.0,49962.905094049864
-174.0,53.0,49395.60659519175
-174.0,52.0,48819.58913660755
-174.0,51.0,48236.841913629054
-174.0,50.0,47649.33165675539
-174.0,49.0,47058.98371724605
-174.0,48.0,46467.66503946244
-174.0,47.0,45877.16927782428
-174.0,46.0,45289.20424281998
-174.0,45.0,44705.381784837395
-174.0,44.0,44127.210149376486
-174.0,43.0,43556.08876521948
-174.0,42.0,42993.30536095917
-174.0,41.0,42440.03524734194
-174.0,40.0,41897.34255519731
-174.0,39.0,41366.18318290822
-174.0,38.0,40847.40918446045
-174.0,37.0,40341.77431950438
-174.0,36.0,39849.94049030018
-174.0,35.0,39372.484805950364
-174.0,34.0,38909.90704036471
-174.0,33.0,38462.637284780925
-174.0,32.0,38031.043635779366
-174.0,31.0,37615.43980265377
-174.0,30.0,37216.0925606835
-174.0,29.0,36833.22901629101
-174.0,28.0,36467.04368347699
-174.0,27.0,36117.70539594282
-174.0,26.0,35785.364094114
-174.0,25.0,35470.157529734635
-174.0,24.0,35172.217922450436
-174.0,23.0,34891.678583270754
-174.0,22.0,34628.68049025482
-174.0,21.0,34383.37876421216
-174.0,20.0,34155.94894931934
-174.0,19.0,33946.59295855158
-174.0,18.0,33755.54450029735
-174.0,17.0,33583.073764241715
-174.0,16.0,33429.49111531797
-174.0,15.0,33295.149527750065
-174.0,14.0,33180.44548997345
-174.0,13.0,33085.81812787674
-174.0,12.0,33011.74632977687
-174.0,11.0,32958.74371212989
-174.0,10.0,32927.35133919736
-174.0,9.0,32918.128200326995
-174.0,8.0,32931.63955127484
-174.0,7.0,32968.443335820695
-174.0,6.0,33029.075014302274
-174.0,5.0,33114.031229275985
-174.0,4.0,33223.752827613585
-174.0,3.0,33358.607825591265
-174.0,2.0,33518.87494258921
-174.0,1.0,33704.72833532799
-174.0,0.0,33916.22413593661
-174.0,-1.0,34153.28933418143
-174.0,-2.0,34415.71345036969
-174.0,-3.0,34703.14332692257
-174.0,-4.0,35015.08123160419
-174.0,-5.0,35350.88632336646
-174.0,-6.0,35709.77939244235
-174.0,-7.0,36090.85065871597
-174.0,-8.0,36493.07030394117
-174.0,-9.0,36915.301329364214
-174.0,-10.0,37356.31427352891
-174.0,-11.0,37814.80329588893
-174.0,-12.0,38289.403128531914
-174.0,-13.0,38778.70641739194
-174.0,-14.0,39281.28101123648
-174.0,-15.0,39795.68680641977
-174.0,-16.0,40320.49181284991
-174.0,-17.0,40854.287167231254
-174.0,-18.0,41395.700879514334
-174.0,-19.0,41943.41015460338
-174.0,-20.0,42496.152181618796
-174.0,-21.0,43052.73332615012
-174.0,-22.0,43612.03669648969
-174.0,-23.0,44173.028082945835
-174.0,-24.0,44734.76029063379
-174.0,-25.0,45296.37590157514
-174.0,-26.0,45857.108512656385
-174.0,-27.0,46416.282503224706
-174.0,-28.0,46973.31139104081
-174.0,-29.0,47527.694839078285
-174.0,-30.0,48079.01437921888
-174.0,-31.0,48626.92792301794
-174.0,-32.0,49171.16313497724
-174.0,-33.0,49711.50975051072
-174.0,-34.0,50247.810929161664
-174.0,-35.0,50779.95374357231
-174.0,-36.0,51307.85891597001
-174.0,-37.0,51831.46992613746
-174.0,-38.0,52350.741627466705
-174.0,-39.0,52865.62852016919
-174.0,-40.0,53376.072842394955
-174.0,-41.0,53881.99265025917
-174.0,-42.0,54383.27006597697
-174.0,-43.0,54879.739878909386
-174.0,-44.0,55371.178686872125
-174.0,-45.0,55857.294764194834
-174.0,-46.0,56337.71883853615
-174.0,-47.0,56811.99595026032
-174.0,-48.0,57279.578556331915
-174.0,-49.0,57739.82102536977
-174.0,-50.0,58191.97565201256
-174.0,-51.0,58635.19029750833
-174.0,-52.0,59068.50773989004
-174.0,-53.0,59490.86679178763
-174.0,-54.0,59901.10521735154
-174.0,-55.0,60297.964452477696
-174.0,-56.0,60680.09610499202
-174.0,-57.0,61046.07018413447
-174.0,-58.0,61394.384981951756
-174.0,-59.0,61723.47850339507
-174.0,-60.0,62031.74131728882
-174.0,-61.0,62317.53067712782
-174.0,-62.0,62579.185739055785
-174.0,-63.0,62815.04368459818
-174.0,-64.0,63023.456537940205
-174.0,-65.0,63202.80845201788
-174.0,-66.0,63351.533224671286
-174.0,-67.0,63468.13179592452
-174.0,-68.0,63551.18947045454
-174.0,-69.0,63599.39260588139
-174.0,-70.0,63611.5445080553
-174.0,-71.0,63586.5802794297
-174.0,-72.0,63523.580376238635
-174.0,-73.0,63421.78264483527
-174.0,-74.0,63280.5926273663
-174.0,-75.0,63099.591952005074
-174.0,-76.0,62878.54465313069
-174.0,-77.0,62617.40130181348
-174.0,-78.0,62316.30086627826
-174.0,-79.0,61975.57026495656
-174.0,-80.0,61595.721620447206
-174.0,-81.0,61177.4472701192
-174.0,-82.0,60721.612637013735
-174.0,-83.0,60229.247111813565
-174.0,-84.0,59701.53314156092
-174.0,-85.0,59139.79376209203
-174.0,-86.0,58545.47884743261
-174.0,-87.0,57920.15037933495
-174.0,-88.0,57265.46706255069
-174.0,-89.0,56583.168625323
-173.0,90.0,56325.69242082582
-173.0,89.0,56471.637588439124
-173.0,88.0,56608.7606925675
-173.0,87.0,56736.27843125807
-173.0,86.0,56853.36486104707
-173.0,85.0,56959.14729468443
-173.0,84.0,57052.703578137625
-173.0,83.0,57133.061178244265
-173.0,82.0,57199.19844946768
-173.0,81.0,57250.048365422736
-173.0,80.0,57284.50490181942
-173.0,79.0,57301.432146771716
-173.0,78.0,57299.67609720485
-173.0,77.0,57278.07898190175
-173.0,76.0,57235.49583810788
-173.0,75.0,57170.812964833516
-173.0,74.0,57082.96778673533
-173.0,73.0,56970.9695915884
-173.0,72.0,56833.92055475127
-173.0,71.0,56671.036437429335
-173.0,70.0,56481.66634260694
-173.0,69.0,56265.31093277003
-173.0,68.0,56021.63855554299
-173.0,67.0,55750.49878479821
-173.0,66.0,55451.93296269059
-173.0,65.0,55126.18141894093
-173.0,64.0,54773.68714376205
-173.0,63.0,54395.09579618774
-173.0,62.0,53991.2520363496
-173.0,61.0,53563.192274779096
-173.0,60.0,53112.13403067544
-173.0,59.0,52639.46218129115
-173.0,58.0,52146.71246356648
-173.0,57.0,51635.55265485837
-173.0,56.0,51107.76191048977
-173.0,55.0,50565.20877090377
-173.0,54.0,50009.82836992788
-173.0,53.0,49443.599378054656
-173.0,52.0,48868.52120120475
-173.0,51.0,48286.59192708756
-173.0,50.0,47699.78746936853
-173.0,49.0,47110.04230610411
-173.0,48.0,46519.23214539033
-173.0,47.0,45929.15878023602
-173.0,46.0,45341.53731890065
-173.0,45.0,44757.98589907908
-173.0,44.0,44180.017917195575
-173.0,43.0,43609.03673049964
-173.0,42.0,43046.332722305844
-173.0,41.0,42493.082562040276
-173.0,40.0,41950.35044379184
-173.0,39.0,41419.09105141608
-173.0,38.0,40900.15397589639
-173.0,37.0,40394.289301979254
-173.0,36.0,39902.1540857134
-173.0,35.0,39424.31946139752
-173.0,34.0,38961.27814386806
-173.0,33.0,38513.4521277729
-173.0,32.0,38081.200426758514
-173.0,31.0,37664.826739337914
-173.0,30.0,37264.586971478675
-173.0,29.0,36880.69658560398
-173.0,28.0,36513.3377789343
-173.0,27.0,36162.666518558566
-173.0,26.0,35828.81947453397
-173.0,25.0,35511.92089460482
-173.0,24.0,35212.08945452498
-173.0,23.0,34929.445097008014
-173.0,22.0,34664.11584136733
-173.0,21.0,34416.24450706741
-173.0,20.0,34185.995250445245
-173.0,19.0,33973.55976807371
-173.0,18.0,33779.16297625682
-173.0,17.0,33603.06793776658
-173.0,16.0,33445.579777886756
-173.0,15.0,33307.04831559821
-173.0,14.0,33187.8691352976
-173.0,13.0,33088.48284206411
-173.0,12.0,33009.37228052233
-173.0,11.0,32951.05755403132
-173.0,10.0,32914.08875620555
-173.0,9.0,32899.036418188945
-173.0,8.0,32906.47977875451
-173.0,7.0,32936.99309489937
-173.0,6.0,32991.130321665
-173.0,5.0,33069.40859410558
-173.0,4.0,33172.29103399345
-173.0,3.0,33300.16947162648
-173.0,2.0,33453.3477126595
-173.0,1.0,33632.02598664591
-173.0,0.0,33836.28718573383
-173.0,-1.0,34066.08543928899
-173.0,-2.0,34321.237476575785
-173.0,-3.0,34601.417111144474
-173.0,-4.0,34906.153045455794
-173.0,-5.0,35234.830052012345
-173.0,-6.0,35586.693447608035
-173.0,-7.0,35960.85664929915
-173.0,-8.0,36356.31149182037
-173.0,-9.0,36771.940901714144
-173.0,-10.0,37206.5334662327
-173.0,-11.0,37658.79940546938
-173.0,-12.0,38127.38745237391
-173.0,-13.0,38610.90216381054
-173.0,-14.0,39107.92122205043
-173.0,-15.0,39617.012334957566
-173.0,-16.0,40136.74939958369
-173.0,-17.0,40665.72765333397
-173.0,-18.0,41202.57759543609
-173.0,-19.0,41745.97751617741
-173.0,-20.0,42294.66452022961
-173.0,-21.0,42847.44397220203
-173.0,-22.0,43403.19732697244
-173.0,-23.0,43960.88833457239
-173.0,-24.0,44519.567630165904
-173.0,-25.0,45078.37573497311
-173.0,-26.0,45636.54450504821
-173.0,-27.0,46193.397072868494
-173.0,-28.0,46748.346332922745
-173.0,-29.0,47300.89202798639
-173.0,-30.0,47850.616498425814
-173.0,-31.0,48397.179163381654
-173.0,-32.0,48940.30981049437
-173.0,-33.0,49479.80078018264
-173.0,-34.0,50015.49814136939
-173.0,-35.0,50547.29196778037
-173.0,-36.0,51075.10583713571
-173.0,-37.0,51598.88568922331
-173.0,-38.0,52118.588192371084
-173.0,-39.0,52634.16878056824
-173.0,-40.0,53145.56953475566
-173.0,-41.0,53652.707090968084
-173.0,-42.0,54155.46076449146
-173.0,-43.0,54653.6610825225
-173.0,-44.0,55147.078917629544
-173.0,-45.0,55635.41541040529
-173.0,-46.0,56118.29286200968
-173.0,-47.0,56595.24676591865
-173.0,-48.0,57065.71913334217
-173.0,-49.0,57529.0532488233
-173.0,-50.0,57984.489971902105
-173.0,-51.0,58431.165677976824
-173.0,-52.0,58868.11190714427
-173.0,-53.0,59294.25676443887
-173.0,-54.0,59708.42808902515
-173.0,-55.0,60109.35838403466
-173.0,-56.0,60495.69147326655
-173.0,-57.0,60865.99082623597
-173.0,-58.0,61218.74946928733
-173.0,-59.0,61552.401377868264
-173.0,-60.0,61865.33422368498
-173.0,-61.0,62155.90333039525
-173.0,-62.0,62422.44667279067
-173.0,-63.0,62663.30073713069
-173.0,-64.0,62876.81704450935
-173.0,-65.0,63061.37912501062
-173.0,-66.0,63215.41971815211
-173.0,-67.0,63337.43796503041
-173.0,-68.0,63426.01635002339
-173.0,-69.0,63479.83714531535
-173.0,-70.0,63497.69811034745
-173.0,-71.0,63478.52720105411
-173.0,-72.0,63421.39605088
-173.0,-73.0,63325.53199748491
-173.0,-74.0,63190.32844603988
-173.0,-75.0,63015.35338227212
-173.0,-76.0,62800.35587592653
-173.0,-77.0,62545.270447891286
-173.0,-78.0,62250.2192114959
-173.0,-79.0,61915.51173981058
-173.0,-80.0,61541.64265534392
-173.0,-81.0,61129.2869853234
-173.0,-82.0,60679.29337356661
-173.0,-83.0,60192.67528747189
-173.0,-84.0,59670.6004044597
-173.0,-85.0,59114.378404792216
-173.0,-86.0,58525.44743564127
-173.0,-87.0,57905.35954314406
-173.0,-88.0,57255.7653937106
-173.0,-89.0,56578.3986219288
-172.0,90.0,56325.69242082582
-172.0,89.0,56470.217407198805
-172.0,88.0,56606.019608954535
-172.0,87.0,56732.35195796644
-172.0,86.0,56848.42364592213
-172.0,85.0,56953.394967611035
-172.0,84.0,57046.373605749126
-172.0,83.0,57126.412824581035
-172.0,82.0,57192.51197241968
-172.0,81.0,57243.61960495687
-172.0,80.0,57278.63943552548
-172.0,79.0,57296.43920041241
-172.0,78.0,57295.86240235924
-172.0,77.0,57275.74276947567
-172.0,76.0,57234.921145871274
-172.0,75.0,57172.264419982836
-172.0,74.0,57086.68600182398
-172.0,73.0,56977.16728527004
-172.0,72.0,56842.779479019075
-172.0,71.0,56682.70516183821
-172.0,70.0,56496.258914715174
-172.0,69.0,56282.906404015186
-172.0,68.0,56042.281334095256
-172.0,67.0,55774.19975252995
-172.0,66.0,55478.671272972686
-172.0,65.0,55155.906875985725
-172.0,64.0,54806.323052940155
-172.0,63.0,54430.54216817574
-172.0,62.0,54029.38902598122
-172.0,61.0,53603.88373775069
-172.0,60.0,53155.23108736126
